inv_no,billed_on,zimmer_cust_no,customer,sku_id,description,cat_name,customer_po,qty,price,net_sales_amount,commission_rate,Commission Total,Year,Month
890673,5/5/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333605821,2,100,200,19,38,2022,5
890673,5/5/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,333605821,4,52,208,19,40,2022,5
890673,5/5/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333605821,12,52,624,19,119,2022,5
890673,5/5/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,333605821,1,3620,3620,19,688,2022,5
890733,5/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,5
890733,5/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,5
890733,5/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,1,70,70,19,13,2022,5
890734,5/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,5
890734,5/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,5
890734,5/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,1,70,70,19,13,2022,5
890975,5/9/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200541559,4,67,267,19,51,2022,5
890975,5/9/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200541559,4,67,267,19,51,2022,5
890975,5/9/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200541559,1,67,67,19,13,2022,5
890975,5/9/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200541559,2,670,1340,19,255,2022,5
890975,5/9/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200541559,2,80,160,19,30,2022,5
891027,5/9/22,00006612,ALEX PAINO,86-27-10,TRITIUM SCR 2.7X10MM 1EA,DI,00000000TUESWEEKLYDIDI,1,0,0,19,0,2022,5
891027,5/9/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,00000000TUESWEEKLYDIDI,2,0,0,19,0,2022,5
891027,5/9/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000TUESWEEKLYDIDI,3,0,0,19,0,2022,5
891027,5/9/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,00000000TUESWEEKLYDIDI,3,0,0,19,0,2022,5
891027,5/9/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,00000000TUESWEEKLYDIDI,2,0,0,19,0,2022,5
891112,5/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-200,TRITIUM X PLT 8 HOLE X 1 CABLE,Tritium,5.10E+14,1,405,405,19,77,2022,5
891112,5/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,8,52,416,19,79,2022,5
891112,5/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,5
891113,5/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,5
891113,5/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,5
891113,5/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,5
891166,5/10/22,00006612,ALEX PAINO,111-ED-050,JEIL POWER DRIVER SINGLE USE,DI,00000000000000MON WKLY,2,0,0,19,0,2022,5
891166,5/10/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,00000000000000MON WKLY,8,0,0,19,0,2022,5
891166,5/10/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000000000MON WKLY,20,0,0,19,0,2022,5
891166,5/10/22,00006612,ALEX PAINO,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,DI,00000000000000MON WKLY,1,0,0,19,0,2022,5
891166,5/10/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,00000000000000MON WKLY,8,0,0,19,0,2022,5
891166,5/10/22,00006612,ALEX PAINO,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,DI,00000000000000MON WKLY,2,0,0,19,0,2022,5
891167,5/10/22,00006612,ALEX PAINO,76-2408,RIBFIX BLU SCR S/D-LK 2.4X8MM,DI,00000000TUESDAY WEEKLY,9,0,0,19,0,2022,5
891167,5/10/22,00006612,ALEX PAINO,76-2412,RIBFIX BLU SCR S/D-LK 2.4X12MM,DI,00000000TUESDAY WEEKLY,39,0,0,19,0,2022,5
891167,5/10/22,00006612,ALEX PAINO,76-2712,RIBFIX BLU SCR EMG-LK 2.7X12MM,DI,00000000TUESDAY WEEKLY,1,0,0,19,0,2022,5
891401,5/10/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,6,52,312,19,59,2022,5
891401,5/10/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,10,52,520,19,99,2022,5
891401,5/10/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-300,TRITIUM DBL CABLE PLATE 6HOLE,Tritium,5.10E+14,2,540,1080,19,205,2022,5
891401,5/10/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,5.10E+14,1,550,550,19,105,2022,5
891409,5/10/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,024-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,333606102,6,317,1902,19,361,2022,5
891523,5/10/22,00006612,ALEX PAINO,73-1952,PLATE 8 HOLE STRAIGHT,DI,00000000000DIOVERNIGHT,3,0,0,19,0,2022,5
891524,5/10/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,00000000000000MON WKLY,4,0,0,19,0,2022,5
891524,5/10/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,00000000000000MON WKLY,4,0,0,19,0,2022,5
891524,5/10/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000000000000MON WKLY,28,0,0,19,0,2022,5
891524,5/10/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000000MON WKLY,2,0,0,19,0,2022,5
891787,5/11/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,12,52,624,19,119,2022,5
891787,5/11/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,5
891787,5/11/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-300,TRITIUM DBL CABLE PLATE 6HOLE,Tritium,5.10E+14,2,540,1080,19,205,2022,5
891787,5/11/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,5.10E+14,1,550,550,19,105,2022,5
891788,5/11/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200541455,4,67,267,19,51,2022,5
891788,5/11/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200541455,4,67,267,19,51,2022,5
891788,5/11/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200541455,2,670,1340,19,255,2022,5
891788,5/11/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200541455,2,80,160,19,30,2022,5
891789,5/11/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200541640,4,67,267,19,51,2022,5
891789,5/11/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200541640,4,67,267,19,51,2022,5
891789,5/11/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200541640,2,670,1340,19,255,2022,5
891789,5/11/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200541640,2,80,160,19,30,2022,5
891790,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333605920,2,100,200,19,38,2022,5
891790,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333605920,12,52,624,19,119,2022,5
891790,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,333605920,4,52,208,19,40,2022,5
891790,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,333605920,1,3620,3620,19,688,2022,5
892131,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333606208,2,100,200,19,38,2022,5
892131,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,333606208,16,52,832,19,158,2022,5
892131,5/11/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,333606208,1,3620,3620,19,688,2022,5
892220,5/12/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,539782,1,105,105,19,20,2022,5
892220,5/12/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,539782,8,50,400,19,76,2022,5
892220,5/12/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,539782,1,1411,1411,19,268,2022,5
892221,5/12/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,539784,1,105,105,19,20,2022,5
892221,5/12/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,539784,8,50,400,19,76,2022,5
892221,5/12/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,539784,1,1411,1411,19,268,2022,5
892471,5/12/22,23446901,DELRAY MEDICAL CENTER,86-27-10,TRITIUM SCR 2.7X10MM 1EA,Tritium,200541973,1,67,67,19,13,2022,5
892471,5/12/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200541973,2,67,134,19,25,2022,5
892471,5/12/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200541973,3,67,200,19,38,2022,5
892471,5/12/22,23446901,DELRAY MEDICAL CENTER,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,200541973,3,67,200,19,38,2022,5
892471,5/12/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200541973,2,670,1340,19,255,2022,5
892471,5/12/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200541973,2,80,160,19,30,2022,5
893067,5/16/22,00076801,CLEVELAND CLINIC / WESTON,019-540,DISPPATCBL 2.0 10FT W 6PK,Single Use,00000000000CCF22004626,2,75,151,19,29,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,70-2001,HIGH TORQUE DRIVER,RibFix Adv,585562,2,105,210,19,40,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,585562,2,50,100,19,19,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,SternaLock,585562,24,50,1200,19,228,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2420,SCRW 2.4X20MM CANCELOUS LOCKNG,SternaLock,585562,4,50,200,19,38,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2622,PLATE 4 HOLE SQUARE,SternaLock,5.86E+05,1,307,307,19,58,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2623,PLATE 8 HOLE X,SternaLock,5.86E+05,3,415,1245,19,237,2022,5
893211,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2643,PLATE 4 HOLE L 100 DEG,SternaLock,5.86E+05,1,307,307,19,58,2022,5
893212,5/16/22,22868201,JUPITER MEDICAL CENTER,70-2001,HIGH TORQUE DRIVER,RibFix Adv,5.86E+05,2,105,210,19,40,2022,5
893212,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,585619,8,50,400,19,76,2022,5
893212,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,SternaLock,585619,16,50,800,19,152,2022,5
893212,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2420,SCRW 2.4X20MM CANCELOUS LOCKNG,SternaLock,585619,8,50,400,19,76,2022,5
893212,5/16/22,22868201,JUPITER MEDICAL CENTER,73-2623,PLATE 8 HOLE X,SternaLock,585619,4,415,1660,19,315,2022,5
893303,5/16/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,000000000TUESDAYWEEKLY,3,0,0,19,0,2022,5
893305,5/16/22,00076801,CLEVELAND CLINIC / WESTON,019-540,DISPPATCBL 2.0 10FT W 6PK,Single Use,00000000000CCF22054942,4,75,301,19,57,2022,5
893305,5/16/22,00076801,CLEVELAND CLINIC / WESTON,019-545,DISPPATCBL 2.0 10FT B 6PK,Single Use,00000000000CCF22054942,2,75,151,19,29,2022,5
893467,5/17/22,00006612,ALEX PAINO,111-ED-050,JEIL POWER DRIVER SINGLE USE,DI,00000000000TUES WEEKLY,4,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000000TUES WEEKLY,19,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,00000000000TUES WEEKLY,12,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,86-30-16,TRITIUM EMG SCR 3.0X16MM 1EA,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,00000000000TUES WEEKLY,8,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,DI,00000000000TUES WEEKLY,2,0,0,19,0,2022,5
893467,5/17/22,00006612,ALEX PAINO,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,DI,00000000000TUES WEEKLY,4,0,0,19,0,2022,5
893468,5/17/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,5
893469,5/17/22,00006612,ALEX PAINO,74-0003,SL360 SINGLE X-PLATE IMPLANT,DI,00000000000TUES WEEKLY,2,0,0,19,0,2022,5
893679,5/17/22,23446901,DELRAY MEDICAL CENTER,046-267,DW SS #6 14INCCS2 3PK 12PK,Single Use,200542332,3,1073,3219,19,612,2022,5
893733,5/17/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,00000000000TUES WEEKLY,8,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,00000000000TUES WEEKLY,16,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,00000000000TUES WEEKLY,26,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,DI,00000000000TUES WEEKLY,40,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2420,SCRW 2.4X20MM CANCELOUS LOCKNG,DI,00000000000TUES WEEKLY,12,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2622,PLATE 4 HOLE SQUARE,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2623,PLATE 8 HOLE X,DI,00000000000TUES WEEKLY,7,0,0,19,0,2022,5
893733,5/17/22,00006612,ALEX PAINO,73-2643,PLATE 4 HOLE L 100 DEG,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,5
893998,5/18/22,00076801,CLEVELAND CLINIC / WESTON,019-540,DISPPATCBL 2.0 10FT W 6PK,Single Use,00000000000CCF22283132,2,151,151,19,29,2022,5
893999,5/18/22,00076801,CLEVELAND CLINIC / WESTON,019-540,DISPPATCBL 2.0 10FT W 6PK,Single Use,00000000000CCF22298380,2,151,151,19,29,2022,5
894052,5/18/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,542893,2,105,209,19,40,2022,5
894052,5/18/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,542893,4,50,200,19,38,2022,5
894052,5/18/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,542893,8,50,400,19,76,2022,5
894052,5/18/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,SternaLock,542893,4,50,200,19,38,2022,5
894052,5/18/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,542893,1,3811,3811,19,724,2022,5
894136,5/18/22,22868201,JUPITER MEDICAL CENTER,70-2001,HIGH TORQUE DRIVER,RibFix Adv,585806,2,105,210,19,40,2022,5
894136,5/18/22,22868201,JUPITER MEDICAL CENTER,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,585806,15,50,750,19,143,2022,5
894136,5/18/22,22868201,JUPITER MEDICAL CENTER,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,585806,1,50,50,19,10,2022,5
894136,5/18/22,22868201,JUPITER MEDICAL CENTER,73-2420,SCRW 2.4X20MM CANCELOUS LOCKNG,SternaLock,585806,16,50,800,19,152,2022,5
894136,5/18/22,22868201,JUPITER MEDICAL CENTER,73-2623,PLATE 8 HOLE X,SternaLock,585806,4,415,1660,19,315,2022,5
894285,5/18/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,5
894285,5/18/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,5
894285,5/18/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,5
894323,5/19/22,00076801,CLEVELAND CLINIC / WESTON,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,00000000000CCF22347583,2,215,430,19,82,2022,5
894323,5/19/22,00076801,CLEVELAND CLINIC / WESTON,025-201,UFM W 26MM HCIR 89MM KN 24PK,Single Use,00000000000CCF22347583,1,215,215,19,41,2022,5
894626,5/19/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200542411,7,67,467,19,89,2022,5
894626,5/19/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200542411,1,67,67,19,13,2022,5
894626,5/19/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200542411,2,670,1340,19,255,2022,5
894626,5/19/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200542411,2,80,160,19,30,2022,5
894627,5/19/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200542502,4,67,267,19,51,2022,5
894627,5/19/22,23446901,DELRAY MEDICAL CENTER,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,200542502,4,67,267,19,51,2022,5
894627,5/19/22,23446901,DELRAY MEDICAL CENTER,86-30-16,TRITIUM EMG SCR 3.0X16MM 1EA,Tritium,200542502,1,67,67,19,13,2022,5
894627,5/19/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200542502,2,670,1340,19,255,2022,5
894627,5/19/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200542502,2,80,160,19,30,2022,5
894734,5/20/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,040-337,DW SS#6 14IN CCS#1 NDL 4PK12PK,Single Use,3.34E+11,1,1431,1431,19,272,2022,5
895087,5/23/22,00006612,ALEX PAINO,86-27-10,TRITIUM SCR 2.7X10MM 1EA,DI,00000000000DIWEEKLYTUE,4,0,0,19,0,2022,5
895087,5/23/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,00000000000DIWEEKLYTUE,8,0,0,19,0,2022,5
895087,5/23/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000000DIWEEKLYTUE,18,0,0,19,0,2022,5
895087,5/23/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,00000000000DIWEEKLYTUE,2,0,0,19,0,2022,5
895087,5/23/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,00000000000DIWEEKLYTUE,8,0,0,19,0,2022,5
895087,5/23/22,00006612,ALEX PAINO,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,DI,00000000000DIWEEKLYTUE,2,0,0,19,0,2022,5
895294,5/23/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200542549,4,67,267,19,51,2022,5
895294,5/23/22,23446901,DELRAY MEDICAL CENTER,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,200542549,4,67,267,19,51,2022,5
895294,5/23/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200542549,2,670,1340,19,255,2022,5
895294,5/23/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200542549,2,80,160,19,30,2022,5
895297,5/23/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,040-337,DW SS#6 14IN CCS#1 NDL 4PK12PK,Single Use,3.34E+11,2,1431,2862,19,544,2022,5
895334,5/23/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000DIWEEKLYTUE,1,0,0,19,0,2022,5
895335,5/23/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,00000000000DIWEEKLYTUE,4,0,0,19,0,2022,5
895335,5/23/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,00000000000DIWEEKLYTUE,4,0,0,19,0,2022,5
895335,5/23/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000000000DIWEEKLYTUE,0,0,0,19,0,2022,5
895335,5/23/22,00006612,ALEX PAINO,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,DI,00000000000DIWEEKLYTUE,4,0,0,19,0,2022,5
895335,5/23/22,00006612,ALEX PAINO,73-2420,SCRW 2.4X20MM CANCELOUS LOCKNG,DI,00000000000DIWEEKLYTUE,16,0,0,19,0,2022,5
895335,5/23/22,00006612,ALEX PAINO,73-2623,PLATE 8 HOLE X,DI,00000000000DIWEEKLYTUE,4,0,0,19,0,2022,5
895442,5/24/22,00006612,ALEX PAINO,323.1033,RIBFIX ADV LO BRDG & 23MM PST,DI,00000000000TUES WEEKLY,3,0,0,19,0,2022,5
895442,5/24/22,00006612,ALEX PAINO,323.1090,RIBFIX ADV GUIDE CABLE,DI,00000000000TUES WEEKLY,6,0,0,19,0,2022,5
895442,5/24/22,00006612,ALEX PAINO,323.1205,RIBFIX ADV X-DRV LOCKING CAP,DI,00000000000TUES WEEKLY,6,0,0,19,0,2022,5
895442,5/24/22,00006612,ALEX PAINO,323.1290,RIBFIX ADV 9.5MM WASHER,DI,00000000000TUES WEEKLY,6,0,0,19,0,2022,5
895511,5/24/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000000000DIWEEKLYTUE,15,0,0,19,0,2022,5
895512,5/24/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,00000000000DIWEEKLYTUE,9,0,0,19,0,2022,5
895960,5/25/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,5
